proofed,bandnumb,bandseen,location,status,nuegg,nuch,bandgap,subcolony,flagged,chick1size,chick2size,chick1age,chick2age,sex,sexhow,nestpos,date,initials,notes,lat,lon,datum,orig_col,colony
1,70766,"Y","M","BR",0,2,9,"3","N","OR","OR",0,0,"U","",1,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69857,"N","M","BR",0,1,9,"3","N","GF","",0,0,"U","",2,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70676,"N","M","BR",0,1,9,"3","N","LEM","",0,0,"U","",1,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70908,"Y","M","G",0,2,9,"3","N","GF","GF",0,0,"U","",4,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,44352,"N","M","BR",0,1,9,"3","N","OR","",0,0,"U","",4,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,66001,"Y","M","P/BR",0,1,9,"3","N","OR","",0,0,"U","",4,12/28/2018,"KS","BB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,43522,"N","M","BR",0,2,9,"3","N","MEL","GF",0,0,"U","",4,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70551,"N","M","BR?",0,9,9,"3","N","","",0,0,"U","",0,12/28/2018,"KS","FLAG OUT, THINK UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69847,"N","M","BR",0,2,9,"3","N","GF","GF",0,0,"U","",4,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71050,"Y","QR","BR",0,2,9,""," ","OR","OR",0,0,"U","",3,12/28/2018,"VM","BNR",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70587,"N","M","INC",9,0,9,"3","N","","",0,0,"U","",1,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71477,"N","M","FAIL",0,0,9,"3","N","","",0,0,"U","",0,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72700,"Y","M","BR",0,2,9,"3","N","OR","OR",0,0,"U","",1,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71721,"Y","QR","BR",0,3,9,""," ","GF","OR",0,0,"U","",1,12/28/2018,"VM","3 CHICKS NEST. 1 GF, 2 OR",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50995,"N","M","BR",0,1,9,"39","N","MEL","",0,0,"U","",3,12/28/2018,"KS","FISH TAGGED CHICK - 426, UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48402,"Y","QR","BR",1,1,1,""," ","OR","",0,0,"U","",1,12/28/2018,"VM","SMALL OR",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70581,"Y","QR","BR",0,1,1,""," ","GF","",0,0,"U","",3,12/28/2018,"VM","BNR",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72080,"N","M","BR",0,1,9,"39","N","GF","",0,0,"U","",6,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69585,"Y","QR","BR",0,1,1,""," ","MEL","",0,0,"U","",2,12/28/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50998,"N","M","BR",0,8,9,"39","N","MEL","",0,0,"U","",3,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71424,"N","M","FAIL",0,0,9,"39","N","","",0,0,"U","",0,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,73739,"Y","QR","FAIL",0,0,1,""," ","","",0,0,"U","",1,12/28/2018,"VM","FAILED PBN NEST",0.000000,0.000000,"WGS84","BIRD","CROZ"
1,70228,"N","M","BR",0,1,9,"39","N","MEL","",0,0,"U","",3,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71511,"Y","M","BR",0,2,9,"39","N","GF","GF",0,0,"U","",2,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70147,"Y","E","P/PBN",0,0,1,""," ","","",0,0,"M","BS",2,12/28/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71438,"Y","M","FAIL",0,0,9,"39","N","","",0,0,"U","",1,12/28/2018,"KS","FBN, THINK UNVIABLE EGG, NEST EMPTY",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50874,"N","E","BR",0,1,9,""," ","MEL","",0,0,"U","",7,12/28/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62189,"Y","E","BR",0,2,2,""," ","GF","OR",0,0,"U","",2,12/28/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70262,"Y","E","BR",0,1,1,""," ","OR","",0,0,"U","",1,12/28/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,73014,"N","M","BR",0,1,9,"39","N","GF","",0,0,"U","",3,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70269,"N","M","BR",0,2,9,"39","N","MEL","OR",0,0,"U","",6,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62153,"N","E","BR",0,1,9,""," ","GF","",0,0,"U","",2,12/28/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71940,"N","M","BR",0,1,9,"39","N","GF","",0,0,"U","",7,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46645,"N","E","BR",0,1,9,""," ","OR","",0,0,"U","",2,12/28/2018,"VM","BIG OR. UB ON. FISH TAGGED TODAY:661",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49455,"N","L","BR",0,1,9,""," ","GF","",0,0,"U","",2,12/28/2018,"VM","UB ON. FISH TAGGED: 662.",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71515,"Y","M","BR",0,1,9,"39","N","GF","",0,0,"U","",4,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70437,"N","L","BR",0,2,9,""," ","GF","-",0,0,"U","",2,12/28/2018,"VM","UB ON.",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70349,"Y","M","BR",0,2,9,"39","N","OR","OR",0,0,"U","",5,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65272,"Y","M","INC",9,0,9,"39","N","","",0,0,"U","",4,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71424,"Y","M","P/PBN",0,0,1,""," ","","",0,0,"U","",1,12/28/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,66102,"N","M","BR",0,8,9,"39","N","OR","",0,0,"U","",2,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71816,"N","M","UB",0,1,9,"39","N","OR","",0,0,"U","",1,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72792,"N","M","BR",0,1,9,"39","N","GF","",0,0,"U","",3,12/28/2018,"KS","ONE DEAD CHICK IN NEST WITH LIVE CHICK",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65646,"Y","M","BR",0,8,9,"39","N","MEL","",0,0,"U","",6,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51053,"N","M","BR",0,1,9,"38"," ","GF","",0,0,"U","",2,12/28/2018,"VM","(AND 1 DEAD LEM). GF FISH TAGGED TODAY: 663. UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49494,"N","M","BR",0,2,9,"40","N","MEL","GF",0,0,"U","",5,12/28/2018,"KS","RSO",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72963,"N","M","BR",0,1,9,"40","N","GF","",0,0,"U","",3,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71632,"Y","M","BR",0,2,9,"2"," ","MEL","GF",0,0,"U","",3,12/28/2018,"VM","SWITCHING WITH THE UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50976,"N","M","BR",0,9,9,"40","N","","",0,0,"U","",4,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46408,"Y","M","BR",0,1,9,"2"," ","MEL","",0,0,"U","",4,12/28/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46478,"Y","M","FBN",0,0,9,"2"," ","","",0,0,"U","",0,12/28/2018,"VM","FAILED NEST",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71715,"N","M","BR",0,1,9,"40","N","MEL","",0,0,"U","",4,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72138,"Y","M","BR",0,8,9,"40","N","MEL","",0,0,"U","",2,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46279,"N","M","BR",0,1,9,"2"," ","OR","",0,0,"U","",1,12/28/2018,"VM","BIG OR AND 1 DEAD LEM. FISH TAGGED TODAY:664",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72974,"N","M","BR",0,2,9,"WB2","N","GF","GF",0,0,"U","",1,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,32159,"N","M","BR",0,1,9,"2"," ","GF","",0,0,"U","",5,12/28/2018,"VM","FISH TAGGED TODAY: 665. UB ON.",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71091,"Y","M","BR",0,8,9,"WB2","N","OR","",0,0,"U","",2,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71030,"Y","M","BR",0,2,9,"WB2","N","GF","GF",0,0,"U","",2,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62335,"Y","M","BR",0,1,9,"2"," ","GF","",0,0,"U","",1,12/28/2018,"VM","BIG GF",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70306,"Y","M","BR",0,2,9,"WB2","N","MEL","GF",0,0,"U","",3,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71349,"N","M","BR",0,9,9,"WB2","N","","",0,0,"U","",3,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62155,"N","M","BR",0,1,9,"1"," ","MEL","",0,0,"U","",1,12/28/2018,"VM","(AND DEAD LEM). MEL FISH TAGGED TODAY: 666",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71757,"N","M","INC",9,0,9,"WB2","N","","",0,0,"U","",2,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71969,"Y","M","INC",8,0,9,"WB2","N","","",0,0,"U","",1,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62029,"Y","M","BR",1,1,9,"1"," ","GF","",0,0,"U","",3,12/28/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70235,"N","M","BR",0,2,9,"WB2","N","GF","OR",0,0,"U","",4,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65926,"Y","M","BR",0,9,9,"WB2","N","","",0,0,"U","",4,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71632,"N","M","G",0,2,9,"2"," ","MEL","MEL",0,0,"U","",3,12/28/2018,"VM","UB ON. FISH TAGGED TODAY:667 AND 668",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70500,"Y","M","BR",0,2,9,"WB2","N","GF","GF",0,0,"U","",3,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70374,"Y","M","BR",0,2,9,"3A","N","MEL","GF",0,0,"U","",2,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72092,"Y","L","BR",0,1,0,""," ","GF","",0,0,"U","",1,12/28/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65683,"N","M","BR",0,2,9,"3A","N","OR","OR",0,0,"U","",3,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70159,"N","L","BR",0,1,9,""," ","MEL","",0,0,"U","",5,12/28/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71462,"Y","M","BR",0,1,9,"3A","N","GF","",0,0,"U","",1,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72970,"Y","L","P/INC",9,0,1,""," ","","",0,0,"U","",5,12/28/2018,"VM","INC?",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71439,"Y","M","BR",0,8,9,"3A","N","OR","",0,0,"U","",4,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72030,"N","M","FAIL",0,0,9,"3A","N","","",0,0,"U","",0,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71762,"N","L","BR",0,1,9,""," ","MEL","",0,0,"U","",6,12/28/2018,"VM","RSO",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71322,"Y","L","FAIL",0,0,9,""," ","","",0,0,"U","",0,12/28/2018,"VM","STD ELSEWHERE IN THE CITY",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46311,"N","M","BR",0,2,9,"4A","N","GF","GF",0,0,"U","",2,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70189,"N","L","BR",0,8,9,""," ","OR","",0,0,"U","",6,12/28/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71497,"Y","L","BR",0,8,9,""," ","OR","",0,0,"U","",2,12/28/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70990,"N","L","G",0,1,9,""," ","MEL","",0,0,"U","",3,12/28/2018,"VM","RSO",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70593,"N","L","BR",0,1,9,""," ","GF","",0,0,"U","",3,12/28/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46133,"N","M","BR",0,1,9,"16-22"," ","GF","",0,0,"U","",1,12/28/2018,"AV","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69876,"Y","M","G",0,2,9,"4A","N","GF","OR",0,0,"U","",1,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71145,"Y","L","BR",0,1,9,""," ","MEL","",0,0,"U","",1,12/28/2018,"VM","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72023,"Y","M","BR",0,2,9,"4A","N","OR","OR",0,0,"U","",3,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70428,"N","L","BR",0,8,9,""," ","OR","",0,0,"U","",3,12/28/2018,"VM","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65471,"Y","M","BR",0,8,9,"4A","N","OR","",0,0,"U","",1,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46777,"Y","M","BR",0,2,0,"16-22"," ","GF","GF",0,0,"U","",4,12/28/2018,"AV","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65462,"N","M","BR",0,1,9,"4A","N","LEM","",0,0,"1","",1,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46555,"N","M","BR",0,1,9,"4A","N","GF","",0,0,"U","",4,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,43575,"N","M","FAIL",0,0,9,"4A","N","","",0,0,"U","",0,12/28/2018,"KS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,66143,"N","M","INC",9,0,9,"5A","N","","",0,0,"U","",2,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49528,"N","M","BR",0,8,9,"5A","N","MEL","",0,0,"U","",5,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,32204,"N","M","BR",0,8,9,"9-10"," ","OR","",0,0,"U","",2,12/28/2018,"AV","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70723,"Y","M","P/BR",0,2,9,"5A","N","OR","OR",0,0,"U","",3,12/28/2018,"KS","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70996,"N","M","BR",0,2,9,"MIS","N","GF","OR",0,0,"U","",1,12/28/2018,"KS","UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50945,"Y","M","BR",0,2,0,"9-10"," ","GF","GF",0,0,"U","",3,12/28/2018,"AV","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49954,"N","L","BR",0,2,9,""," ","GF","",0,0,"U","",2,12/28/2018,"AV","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70437,"Y","L","BR",0,1,0,""," ","GF","",0,0,"U","",1,12/28/2018,"AV","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65934,"N","L","BR",0,1,9,""," ","GF","",0,0,"U","",1,12/28/2018,"AV","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70159,"Y","L","P/BR",0,1,0,""," ","OR","",0,0,"U","",3,12/28/2018,"AV","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71865,"Y","L","BR",0,8,0,""," ","OR","",0,0,"U","",3,12/28/2018,"AV","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65971,"N","L","FAIL",0,0,9,""," ","","",0,0,"U","",2,12/28/2018,"AV","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70594,"N","L","BR",0,8,9,""," ","OR","",0,0,"U","",3,12/28/2018,"AV","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71182,"Y","L","BR",0,1,1,""," ","GF","",0,0,"U","",1,12/28/2018,"AV","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65553,"Y","L","BR",0,1,0,""," ","GF","",0,0,"U","",1,12/28/2018,"AV","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71949,"N","L","BR",0,1,9,""," ","GF","",0,0,"U","",2,12/28/2018,"AV","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72108,"Y","L","FAIL",0,0,1,"LBCH"," ","","",0,0,"U","",4,12/28/2018,"AV","P/FBN - SEEM TO HAVE RELOCATED",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70684,"Y","L","G",0,2,1,"LBCH"," ","MEL","GF",0,0,"U","",6,12/28/2018,"AV","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71222,"N","L","BR",0,2,9,"LBCH"," ","GF","OR",0,0,"U","",4,12/28/2018,"AV","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70447,"Y","L","BR",0,8,1,"LBCH"," ","OR","",0,0,"U","",1,12/28/2018,"AV","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72183,"N","L","BR",0,2,9,"LBCH"," ","GF","OR",0,0,"U","",2,12/28/2018,"AV","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49455,"N","L","BR",0,1,9,""," ","GF","",0,0,"U","",0,12/28/2018,"AV","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49768,"Y","L","P/FBN",0,0,1,"LBCH"," ","","",0,0,"U","",4,12/28/2018,"AV","P/FBN - L BEACH",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,66010,"N","L","INC",9,0,9,"LBCH"," ","","",0,0,"U","",1,12/28/2018,"AV","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65369,"N","L","BR",0,1,9,""," ","OR","",0,0,"U","",1,12/28/2018,"AV","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48379,"Y","M","BR",0,8,9,"7"," ","OR","",0,0,"U","",4,12/28/2018,"MLE","ALSO DEAD CH IN NEST",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50625,"Y","M","BR",0,8,9,"7"," ","OR","",0,0,"U","",1,12/28/2018,"MLE","NERVOUS BIRD",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,79246,"Y","M","BR",0,8,9,"7"," ","","",0,0,"U","",1,12/28/2018,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48431,"N","M","BR",0,8,9,"7"," ","GF","",0,0,"U","",1,12/28/2018,"MLE","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71516,"N","M","BR",0,2,9,"7"," ","GF","OR",0,0,"U","",2,12/28/2018,"MLE","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50416,"Y","M","BR",0,2,9,"7"," ","MEL","OR",0,0,"U","",1,12/28/2018,"MLE","BNR, FT NOT SEEN",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51213,"N","M","BR",0,8,9,"5"," ","GF","",0,0,"U","",0,12/28/2018,"MLE","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51242,"Y","M","BR",0,1,9,"5"," ","GF","",0,0,"U","",1,12/28/2018,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70544,"Y","M","BR",0,8,9,"4"," ","OR","",0,0,"U","",0,12/28/2018,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62117,"Y","M","BR",0,2,9,"4"," ","GF","OR",0,0,"U","",2,12/28/2018,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51121,"Y","M","BR",0,8,9,"4"," ","","",0,0,"U","",3,12/28/2018,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46678,"N","M","BR",0,8,9,"4"," ","MEL","",0,0,"U","",1,12/28/2018,"MLE","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72079,"N","M","FAIL",0,0,9,"8"," ","","",0,0,"U","",0,12/28/2018,"MLE","UB AT WBN",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71801,"N","M","BR",0,8,9,"8"," ","OR","",0,0,"U","",3,12/28/2018,"MLE","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70354,"N","M","BR",1,1,9,"8"," ","LEM","",0,0,"U","",1,12/28/2018,"MLE","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70633,"Y","M","FAIL",0,0,9,"8"," ","","",0,0,"U","",0,12/28/2018,"MLE","BB AT FBN, FEATHER PATCH ON BACK LOOK WORSE?",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,31948,"N","M","BR",0,2,9,"8"," ","MEL","GF",0,0,"U","",2,12/28/2018,"MLE","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49842,"N","M","BR",0,9,9,"8"," ","","",0,0,"U","",4,12/28/2018,"MLE","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,42317,"N","M","G",0,2,9,"8"," ","GF","GF",0,0,"U","",0,12/28/2018,"MLE","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48255,"Y","M","BR",0,8,9,"8"," ","OR","",0,0,"U","",0,12/28/2018,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50030,"N","M","BR",0,8,9,"8"," ","","",0,0,"U","",0,12/28/2018,"MLE","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,62012,"N","M","G",0,2,9,"8"," ","GF","GF",0,0,"U","",0,12/28/2018,"MLE","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50761,"N","M","G",0,2,9,"8"," ","PA","OR",0,0,"U","",0,12/28/2018,"MLE","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69286,"N","M","BR",0,8,9,"8"," ","GF","",0,0,"U","",0,12/28/2018,"MLE","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69785,"N","M","BR",0,8,9,"6"," ","GF","",0,0,"U","",1,12/28/2018,"MLE","UB ON, FT CH 929 TODAY",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70529,"N","M","BR",0,1,9,"6A"," ","MEL","",0,0,"U","",1,12/28/2018,"MLE","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72018,"N","M","BR",0,1,9,"6A"," ","MEL","",0,0,"U","",1,12/28/2018,"MLE","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48326,"N","M","BR",0,8,9,"6A"," ","GF","",0,0,"U","",6,12/28/2018,"MLE","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69287,"Y","M","BR",0,8,9,"6A"," ","OR","",0,0,"U","",2,12/28/2018,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71404,"Y","M","BR",0,8,9,"6A"," ","LEM","",0,0,"U","",1,12/28/2018,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65778,"N","M","INC",8,0,9,"31"," ","","",0,0,"U","",1,12/28/2018,"MLE","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65384,"N","M","BR",0,9,9,"33"," ","","",0,0,"U","",1,12/28/2018,"MLE","UB ON, EGGSHELLS AND FS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65852,"Y","M","BR",0,8,1,"34-35"," ","OR","",0,0,"M","EV",1,12/28/2018,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69936,"N","M","BR",0,2,9,"34-35"," ","GF","OR",0,0,"U","",0,12/28/2018,"MLE","UB ON, FT CHX 926 AND 927 TODAY",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71748,"Y","M","BR",0,2,0,"34-35"," ","OR","OR",0,0,"U","",3,12/28/2018,"MLE","MIGRATING NEST UPHILL FROM FLAG",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,66186,"N","M","INC",8,0,9,"34-35"," ","","",0,0,"U","",2,12/28/2018,"MLE","UB ON, STD OVER EGG, NEAR FAILURE",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71329,"N","C","BR",0,2,9,""," ","GF","OR",0,0,"U","",0,12/28/2018,"MLE","UB ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,79370,"Y","M","SC",0,0,0,"34-35"," ","","",0,0,"M","EV",1,12/28/2018,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,74816,"Y","M","W",0,0,0,"34-35"," ","","",0,0,"U","",0,12/28/2018,"MLE","MALE? BS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65727,"Y","M","STD",0,0,2,"33"," ","","",0,0,"U","",0,12/28/2018,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,74840,"Y","M","KC/PBN",0,0,0,"33"," ","","",0,0,"F","SIZE",7,12/28/2018,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49347,"Y","M","WBN",0,0,9,"31"," ","","",0,0,"U","",5,12/28/2018,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,49234,"Y","M","P/FBN",0,0,9,"7"," ","","",0,0,"U","",3,12/28/2018,"MLE","AT AN OLD GDR FLAG",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,74995,"Y","M","W",0,0,0,"8"," ","","",0,0,"U","",0,12/28/2018,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,79191,"Y","M","W",0,0,0,"8"," ","","",0,0,"U","",0,12/28/2018,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,79535,"Y","M","KC/PBN",0,0,1,"8"," ","","",0,0,"M","BS",3,12/28/2018,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,79298,"Y","M","P/WBN",0,0,0,"8"," ","","",0,0,"U","",3,12/28/2018,"MLE","",0.000000,0.000000,"WGS84","CROZ","CROZ"
