"study","orig_col","br_col","season","deploy_num","bird_id","bad_avid","cohort","yr_marked","age","br_exp","device_id","deploy_date","deploy_time","mass_depl","torso_depl","retrieve_date","retrieve_time","mass_retr","torso_retr","breeder","success","nucrec","date_meas","flipper","bill_length","bill_depth","sex","sex_how","bqi","breeder_prev","success_prev","nucrec_prev","breeder_next","success_next","nucrec_next","removed","filename","start_rec","end_rec","data","data_days","rebooted","bird_fn","locs_filename","dives_filename"
"KA","CROZ","CROZ",2016,1,32019,NA,2008,NA,8,1,6075,2016-12-19,15:43:25,4250,525,2017-11-04,15:46:00,4730,523,1,1,2,2016-12-19,181,24.43,17.56,"M","DNA",-0.0968242545270013,1,0,0,0,0,0,0,"000032019_6075c16.txt","11/15/2016","11/19/2017","c",369,0,32019,"32019_movementSummary.csv","000032019_6075c16_diveStats.csv"
"KA","CROZ","CROZ",2017,2,32019,NA,2008,NA,9,2,1706161,2017-11-04,15:46:00,4730,523,NA,NA,NA,NA,0,0,0,2016-12-19,181,24.43,17.56,"M","DNA",-0.0968242545270013,1,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA,32019,NA,NA
"KA","CROZ","CROZ",2016,1,32124,NA,2008,NA,8,0,6021,2016-12-04,NA,4025,533,NA,NA,NA,NA,1,1,2,2016-12-04,185,23.59,15.89,"F","DNA",0.0455118153046644,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,32124,NA,NA
"KA","CROZ","CROZ",2017,1,32159,NA,2008,NA,9,1,1706107,2018-01-11,17:17:00,2930,385,2018-11-03,17:42:00,3850,446,1,0,0,2018-01-11,167,21.83,15.48,"F","DNA",0.0149611486624416,1,0,0,1,1,1,0,"000032159_0107c17.txt","10/20/2017","2/26/2019","c",494,0,32159,"32159_movementSummary.csv","000032159_0107c17_diveStats.csv"
"KA","CROZ","CROZ",2018,2,32159,NA,2008,NA,10,2,1706039,2018-11-03,17:42:00,3850,446,2019-11-10,16:19:00,4220,477,1,1,1,2018-01-11,167,21.83,15.48,"F","DNA",0.0149611486624416,1,0,0,1,1,8,0,NA,NA,NA,NA,NA,NA,32159,NA,NA
"KA","CROZ","CROZ",2016,1,32189,NA,2008,NA,8,0,6069,2016-11-30,20:01:00,3725,513,2017-11-17,18:39:00,4450,531,1,0,0,2016-11-30,182,23.55,18.47,"M","DNA",-0.133452306410282,0,0,0,0,0,0,0,"000032189_6069c16.txt","11/15/2016","11/19/2017","c",369,0,32189,"32189_movementSummary.csv","000032189_6069c16_diveStats.csv"
"KA","CROZ","CROZ",2017,2,32189,NA,2008,NA,9,1,1706159,2017-11-17,18:39:00,4450,531,2018-11-06,17:36:00,5370,535,0,0,0,2016-11-30,182,23.55,18.47,"M","DNA",-0.133452306410282,1,0,0,1,1,1,0,"000032189_0159c17.txt","10/20/2017","6/1/2018","i",224,0,32189,"32189_movementSummary.csv","000032189_0159c17_diveStats.csv"
"KA","CROZ","CROZ",2018,3,32189,NA,2008,NA,10,1,1801099,2018-11-06,17:36:00,5370,535,2019-11-08,18:36:00,5140,490,1,1,1,2016-11-30,182,23.55,18.47,"M","DNA",-0.133452306410282,0,0,0,1,1,1,0,"000032189_1801099c18.txt","11/1/2018","3/9/2020","c",494,0,32189,"32189_movementSummary.csv","000032189_1801099c18_diveStats.csv"
"KA","CROZ","CROZ",2017,1,32204,NA,2008,NA,9,1,1706168,2018-01-11,16:13:00,3900,459,2018-11-02,14:06:00,4420,495,1,1,1,2018-01-11,180,21.68,14.93,"F","DNA",0.214961148662442,1,1,1,1,1,1,0,"000032204_0168c17.txt","10/20/2017","2/18/2019","c",486,0,32204,"32204_movementSummary.csv","000032204_0168c17_diveStats.csv"
"KA","CROZ","CROZ",2018,2,32204,NA,2008,NA,10,2,1725011,2018-11-02,14:06:00,4420,495,NA,NA,NA,NA,1,1,1,2018-01-11,180,21.68,14.93,"F","DNA",0.214961148662442,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,32204,NA,NA
"KA","CROZ","CROZ",2016,1,32248,NA,2008,NA,8,0,6085,2016-12-21,19:23:43,4400,505,NA,NA,NA,NA,1,0,0,2016-12-21,189,21.58,15.92,"F","DNA",-0.160867612195813,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,32248,NA,NA
"KA","CROZ","CROZ",2016,1,32565,NA,2008,NA,8,1,558,2016-12-14,17:39:14,4900,525,NA,NA,NA,NA,1,1,1,2016-12-14,176,26.22,18.81,"M","DNA",0.43140495087433,1,1,8,0,0,0,0,NA,NA,NA,NA,NA,NA,32565,NA,NA
"KA","CROZ","CROZ",2016,1,43318,NA,1999,NA,17,1,328,2016-12-14,16:20:00,5250,525,2017-11-20,18:22:00,4750,471,1,1,8,2016-12-14,195,25.07,17.71,"M","DNA",0.013028776393059,1,0,0,0,0,0,0,"000043318_0328c16.txt","11/15/2016","11/19/2017","c",369,0,43318,"43318_movementSummary.csv","000043318_0328c16_diveStats.csv"
"KA","CROZ","CROZ",2017,2,43318,NA,1999,NA,18,2,1706014,2017-11-20,18:22:00,4750,471,NA,NA,NA,NA,0,0,0,2016-12-14,195,25.07,17.71,"M","DNA",0.013028776393059,1,1,8,0,0,0,0,NA,NA,NA,NA,NA,NA,43318,NA,NA
"KA","CROZ","CROZ",2016,1,43907,NA,1999,NA,17,1,6012,2016-12-05,16:35:03,4600,521,2017-11-11,18:22:00,4980,543,1,0,0,2016-12-05,201,23.31,17.52,"F","field",-0.0503974080216181,1,0,0,1,1,2,0,"000043907_6012c16.txt","11/15/2016","11/19/2017","c",369,0,43907,"43907_movementSummary.csv","000043907_6012c16_diveStats.csv"
"KA","CROZ","CROZ",2017,2,43907,NA,1999,NA,18,2,1706105,2017-11-11,18:22:00,4980,543,NA,NA,NA,NA,1,1,2,2016-12-05,201,23.31,17.52,"F","field",-0.0503974080216181,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,43907,NA,NA
"KA","CROZ","CROZ",2016,1,44403,NA,2000,NA,16,1,6050,2016-11-29,17:46:00,4675,507,NA,NA,NA,NA,1,0,0,2016-11-29,173,21.68,16.7,"F","field",-0.155557915368566,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,44403,NA,NA
"KA","CROZ","CROZ",2016,1,44953,NA,2000,NA,16,1,553,2016-12-14,15:34:25,4900,510,2017-11-19,19:55:00,5150,534,1,1,1,2016-12-14,188,23.83,19.4,"M","DNA",-0.0532323768052761,1,1,1,1,0,0,0,"000044953_0553c16.txt","11/15/2016","11/19/2017","c",369,0,44953,"44953_movementSummary.csv","000044953_0553c16_diveStats.csv"
"KA","CROZ","CROZ",2017,2,44953,NA,2000,NA,17,2,1706033,2017-11-19,19:55:00,5150,534,NA,NA,NA,NA,1,0,0,2016-12-14,188,23.83,19.4,"M","DNA",-0.0532323768052761,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,44953,NA,NA
"KA","CROZ","CROZ",2017,1,45981,NA,2004,NA,13,2,1706147,2017-12-16,19:32:00,5110,515,NA,NA,NA,NA,1,1,1,2017-12-16,185,23.42,18.45,"M","DNA",-0.0488715845988808,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,45981,NA,NA
"KA","CROZ","CROZ",2016,1,45983,NA,2004,NA,12,0,531,2016-12-13,18:11:00,3700,497,NA,NA,NA,NA,1,1,1,2016-12-13,183,24.6,16.8,"F","DNA",-0.11816967134691,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,45983,NA,NA
"KA","CROZ","CROZ",2018,1,46133,NA,2002,NA,16,2,1801123,2018-12-16,15:53:00,4340,538,NA,NA,NA,NA,1,1,1,2018-12-16,184,22.79,17.38,"F","DNA",-0.145265962246814,1,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA,46133,NA,NA
"KA","CROZ","CROZ",2016,1,46135,NA,2002,NA,14,1,6035,2016-12-22,NA,4775,NA,NA,NA,NA,NA,1,1,2,2016-12-22,190,23.69,16.69,"M","DNA",0.0158697877027911,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,46135,NA,NA
"KA","CROZ","CROZ",2016,1,46234,NA,2002,NA,14,1,557,2016-12-12,18:11:20,5175,564,NA,NA,NA,NA,1,1,2,2016-12-12,181,23.06,18.74,"M","DNA",0.399079717999686,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,46234,NA,NA
"KA","CROZ","CROZ",2016,1,46249,NA,2002,NA,14,1,523,2016-12-21,19:43:21,5400,NA,2017-11-04,16:19:00,5750,573,1,0,0,2016-12-21,194,24.4,18.33,"M","DNA",0.252964789538297,1,1,1,1,1,1,0,"000046249_0523c16.txt","11/15/2016","11/19/2017","c",369,0,46249,"46249_movementSummary.csv","000046249_0523c16_diveStats.csv"
"KA","CROZ","CROZ",2017,2,46249,NA,2002,NA,15,2,1706034,2017-11-04,16:19:00,5750,573,NA,NA,NA,NA,1,1,1,2016-12-21,194,24.4,18.33,"M","DNA",0.252964789538297,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,46249,NA,NA
"KA","CROZ","CROZ",2016,1,46279,NA,2002,NA,14,1,6134,2016-12-05,16:08:00,4050,491,2017-11-17,18:58:00,3780,501,1,1,8,2016-12-05,173,21.93,14.86,"F","DNA",0.344682434865146,1,1,1,1,0,0,0,"000046279_6134c16.txt","11/15/2016","11/19/2017","c",369,0,46279,"46279_movementSummary.csv","000046279_6134c16_diveStats.csv"
"KA","CROZ","CROZ",2017,2,46279,NA,2002,NA,15,2,1706118,2017-11-17,18:58:00,3780,501,2018-11-08,18:00:00,4090,487,1,0,0,2016-12-05,173,21.93,14.86,"F","DNA",0.344682434865146,1,1,8,1,1,1,0,"000046279_0118c17.txt","10/20/2017","2/26/2019","c",494,0,46279,"46279_movementSummary.csv","000046279_0118c17_diveStats.csv"
"KA","CROZ","CROZ",2018,3,46279,NA,2002,NA,16,3,1801107,2018-11-08,18:00:00,4090,487,NA,NA,NA,NA,1,1,1,2016-12-05,173,21.93,14.86,"F","DNA",0.344682434865146,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,46279,NA,NA
"KA","CROZ","CROZ",2016,1,46311,NA,2002,NA,14,0,6032,2016-11-27,17:48:00,4500,522,2017-11-01,14:45:00,4450,520,1,1,2,2016-11-27,183,23.12,17.56,"F","DNA",-0.0156296730220122,0,0,0,1,1,2,0,"000046311_6032c16.txt","11/15/2016","11/19/2017","c",369,0,46311,"46311_movementSummary.csv","000046311_6032c16_diveStats.csv"
"KA","CROZ","CROZ",2017,2,46311,NA,2002,NA,15,1,1706083,2017-11-01,14:45:00,4450,520,2018-10-31,18:27:00,5100,513,1,1,2,2016-11-27,183,23.12,17.56,"F","DNA",-0.0156296730220122,1,1,2,1,0,0,0,"000046311_0083c17.txt","10/20/2017","2/26/2019","c",494,0,46311,"46311_movementSummary.csv","000046311_0083c17_diveStats.csv"
"KA","CROZ","CROZ",2018,3,46311,NA,2002,NA,16,2,1801141,2018-10-31,18:27:00,5100,513,NA,NA,NA,NA,1,0,0,2016-11-27,183,23.12,17.56,"F","DNA",-0.0156296730220122,1,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA,46311,NA,NA
"KA","CROZ","CROZ",2016,1,46334,NA,2002,NA,14,0,321,2016-12-13,17:59:00,4425,482,NA,NA,NA,NA,1,1,1,2016-12-13,177,22,16.81,"F","DNA",-0.14637482745486,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,46334,NA,NA
"KA","CROZ","CROZ",2016,1,46404,NA,2002,NA,14,1,369,2016-11-28,19:59:00,3650,517,NA,NA,NA,NA,1,0,0,2016-11-28,184,25.21,18.7,"M","DNA",-0.142319220174626,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,46404,NA,NA
"KA","CROZ","CROZ",2016,1,46408,NA,2002,NA,14,0,6117,2016-12-10,19:14:45,4550,523,2017-11-21,18:27:00,4080,484,1,0,0,2016-12-10,173,21.69,19.34,"F","DNA",-0.197447854840194,0,0,0,1,1,2,0,"000046408_6117c16.txt","8/24/2016","8/29/2017","i",370,1,46408,"46408_movementSummary.csv","000046408_6117c16_diveStats.csv"
"KA","CROZ","CROZ",2017,2,46408,NA,2002,NA,15,1,1706129,2017-11-21,18:27:00,4080,484,2018-11-06,17:09:00,4690,514,1,1,2,2016-12-10,173,21.69,19.34,"F","DNA",-0.197447854840194,1,0,0,1,1,2,0,"000046408_0129c17.txt","10/20/2017","2/26/2019","c",494,0,46408,"46408_movementSummary.csv","000046408_0129c17_diveStats.csv"
"KA","CROZ","CROZ",2018,3,46408,NA,2002,NA,16,2,1801003,2018-11-06,17:09:00,4690,514,2019-11-08,17:57:00,4950,506,1,1,2,2016-12-10,173,21.69,19.34,"F","DNA",-0.197447854840194,1,1,2,1,1,8,0,"000046408_1801003c18.txt","10/20/2018","12/24/2018","i",65,0,46408,NA,"000046408_1801003c18_diveStats.csv"
"KA","CROZ","CROZ",2017,1,46478,NA,2002,NA,15,1,1706049,2017-12-19,NA,5360,529,2018-11-02,13:47:00,4870,503,1,1,1,2017-12-19,188,23.5,17.48,"M","DNA",-0.0312302684066817,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,46478,NA,NA
"KA","CROZ","CROZ",2018,2,46478,NA,2002,NA,16,2,1801053,2018-11-02,13:47:00,4870,503,2019-11-05,18:13:00,4590,489,1,0,0,2017-12-19,188,23.5,17.48,"M","DNA",-0.0312302684066817,1,1,1,1,1,2,0,"000046478_1801053c18.txt","11/1/2018","3/4/2020","c",489,0,46478,"46478_movementSummary.csv","000046478_1801053c18_diveStats.csv"
"KA","CROZ","CROZ",2016,1,46514,NA,2002,NA,14,1,6092,2016-11-29,17:31:00,4000,505,2017-11-08,18:19:00,5540,563,1,0,0,2016-11-29,185,22.25,17.85,"M","DNA",0.264892160934462,1,1,8,0,0,0,0,"000046514_6092c16.txt","11/15/2016","11/19/2017","c",369,0,46514,"46514_movementSummary.csv","000046514_6092c16_diveStats.csv"
"KA","CROZ","CROZ",2017,2,46514,NA,2002,NA,15,2,1706028,2017-11-08,18:19:00,5540,563,2018-11-14,17:11:00,5370,545,0,0,0,2016-11-29,185,22.25,17.85,"M","DNA",0.264892160934462,1,0,0,0,0,0,0,"000046514_0028c17.txt","10/20/2017","2/19/2019","c",487,0,46514,"46514_movementSummary.csv","000046514_0028c17_diveStats.csv"
"KA","CROZ","CROZ",2018,3,46514,NA,2002,NA,16,2,1801112,2018-11-14,17:11:00,5370,545,2019-11-05,18:28:00,6060,516,0,0,0,2016-11-29,185,22.25,17.85,"M","DNA",0.264892160934462,0,0,0,1,0,0,0,"000046514_1801112c18.txt","11/1/2018","3/6/2020","c",491,0,46514,"46514_movementSummary.csv","000046514_1801112c18_diveStats.csv"
"KA","CROZ","CROZ",2016,1,46536,NA,2002,NA,14,1,6111,2016-12-19,17:02:00,4125,NA,2017-11-19,19:09:00,4250,542,1,1,1,2016-12-19,184,24.42,15.98,"F","DNA",-0.114069227883816,1,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,46536,NA,NA
"KA","CROZ","CROZ",2017,2,46536,NA,2002,NA,15,2,1706188,2017-11-19,19:09:00,4250,542,NA,NA,NA,NA,1,0,0,2016-12-19,184,24.42,15.98,"F","DNA",-0.114069227883816,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,46536,NA,NA
"KA","CROZ","CROZ",2016,1,46645,NA,2002,NA,14,1,521,2016-12-12,17:36:28,4575,562,2017-11-06,18:32:00,4790,526,1,1,8,2016-12-12,180,23.27,18.78,"M","DNA",-0.198127242785344,1,0,0,0,0,0,0,"000046645_0521c16.txt","11/15/2016","11/19/2017","c",369,0,46645,"46645_movementSummary.csv","000046645_0521c16_diveStats.csv"
"KA","CROZ","CROZ",2017,2,46645,NA,2002,NA,15,2,1706076,2017-11-06,18:32:00,4790,526,2018-11-01,13:46:00,4840,495,0,0,0,2016-12-12,180,23.27,18.78,"M","DNA",-0.198127242785344,1,1,8,1,1,1,0,"000046645_0076c17.txt","10/20/2017","2/19/2019","c",487,0,46645,"46645_movementSummary.csv","000046645_0076c17_diveStats.csv"
"KA","CROZ","CROZ",2018,3,46645,NA,2002,NA,16,2,1801011,2018-11-01,13:46:00,4840,495,2019-11-15,16:05:00,4920,502,1,1,1,2016-12-12,180,23.27,18.78,"M","DNA",-0.198127242785344,0,0,0,0,0,0,0,"000046645_1801011c18.txt","9/25/2018","5/8/2019","i",225,1,46645,"46645_movementSummary.csv","000046645_1801011c18_diveStats.csv"
"KA","CROZ","CROZ",2016,1,46856,NA,2002,NA,14,1,533,2016-12-19,15:32:00,4650,NA,NA,NA,NA,NA,1,1,1,2016-12-19,189,21.22,16.98,"M","DNA",-0.265715431386417,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,46856,NA,NA
"KA","CROZ","CROZ",2016,1,47062,NA,2002,NA,14,1,6128,2016-12-14,15:55:41,4525,506,NA,NA,NA,NA,1,1,1,2016-12-14,174,21,19.83,"M","DNA",0.144724923517245,1,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA,47062,NA,NA
"KA","CROZ","CROZ",2016,1,47092,NA,2002,NA,14,1,6097,2016-12-13,NA,5200,544,NA,NA,NA,NA,1,0,0,2016-12-13,189,23.42,20.12,"M","DNA",0.035443354363322,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,47092,NA,NA
"KA","CROZ","CROZ",2016,1,47226,NA,2003,NA,13,1,6034,2016-12-03,18:01:00,3375,478,2017-11-04,16:45:00,5160,541,1,0,0,2016-12-03,187,22.67,20.72,"M","DNA",0.113953984229218,1,0,0,1,0,0,0,"000047226_6034c16.txt","11/15/2016","10/29/2017","i",348,0,47226,"47226_movementSummary.csv","000047226_6034c16_diveStats.csv"
"KA","CROZ","CROZ",2017,2,47226,NA,2003,NA,14,2,1706024,2017-11-04,16:45:00,5160,541,NA,NA,NA,NA,1,0,0,2016-12-03,187,22.67,20.72,"M","DNA",0.113953984229218,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,47226,NA,NA
"KA","CROZ","CROZ",2017,1,47367,NA,2003,NA,14,0,1706048,2018-01-05,17:04:00,3480,439,NA,NA,NA,NA,1,1,1,2018-01-05,177,20.39,14.77,"F","DNA",-0.124754538719691,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,47367,NA,NA
"KA","CROZ","CROZ",2016,1,47953,NA,2003,NA,13,1,6051,2016-12-09,17:27:00,4625,524,2017-11-12,17:50:00,4960,561,1,1,1,2016-12-09,186,26.68,18.27,"M","DNA",0.166462809570772,1,1,1,0,0,0,0,"000047953_6051c16.txt","11/15/2016","11/19/2017","c",369,0,47953,"47953_movementSummary.csv","000047953_6051c16_diveStats.csv"
"KA","CROZ","CROZ",2017,2,47953,NA,2003,NA,14,2,1706153,2017-11-12,17:50:00,4960,561,2018-11-03,18:46:00,4870,534,0,0,0,2016-12-09,186,26.68,18.27,"M","DNA",0.166462809570772,1,1,1,0,0,0,0,"000047953_0153c17.txt","10/20/2017","2/19/2019","c",487,0,47953,"47953_movementSummary.csv","000047953_0153c17_diveStats.csv"
"KA","CROZ","CROZ",2018,3,47953,NA,2003,NA,15,2,1801149,2018-11-03,18:46:00,4870,534,2019-11-13,19:22:00,4630,503,0,0,0,2016-12-09,186,26.68,18.27,"M","DNA",0.166462809570772,0,0,0,1,0,0,0,"000047953_1801149c18.txt","10/20/2018","3/10/2020","c",507,0,47953,"47953_movementSummary.csv","000047953_1801149c18_diveStats.csv"
"KA","CROZ","CROZ",2016,1,48431,NA,2004,NA,12,1,6030,2016-12-09,17:50:00,4875,527,2017-10-29,14:17:00,4600,533,1,1,2,2016-12-09,188,23.84,16.29,"M","DNA",0.043364591868851,1,1,1,1,1,1,0,"000048431_6030c16.txt","11/15/2016","11/19/2017","c",369,0,48431,"48431_movementSummary.csv","000048431_6030c16_diveStats.csv"
"KA","CROZ","CROZ",2017,2,48431,NA,2004,NA,13,2,1706173,2017-10-29,14:17:00,4600,533,2018-11-05,16:04:00,3810,485,1,1,1,2016-12-09,188,23.84,16.29,"M","DNA",0.043364591868851,1,1,2,1,1,1,0,"000048431_0173c17.txt","10/20/2017","2/26/2019","c",494,0,48431,"48431_movementSummary.csv","000048431_0173c17_diveStats.csv"
"KA","CROZ","CROZ",2018,3,48431,NA,2004,NA,14,3,1801021,2018-11-05,16:04:00,3810,485,NA,NA,NA,NA,1,1,1,2016-12-09,188,23.84,16.29,"M","DNA",0.043364591868851,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,48431,NA,NA
"KA","CROZ","CROZ",2017,1,48803,NA,2004,NA,13,2,1706155,2018-01-15,16:04:00,4660,485,NA,NA,NA,NA,1,1,2,2018-01-15,196,22.79,16.89,"M","DNA",-0.12324425141761,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,48803,NA,NA
"KA","CROZ","CROZ",2016,1,48840,NA,2004,NA,12,1,577,2016-12-16,16:48:47,4500,505,2017-11-02,16:08:00,5050,537,1,1,1,2016-12-16,193,22.37,17.16,"M","DNA",-0.247281336409653,1,0,0,1,1,1,0,"000048840_0577c16.txt","11/15/2016","11/19/2017","c",369,0,48840,"48840_movementSummary.csv","000048840_0577c16_diveStats.csv"
"KA","CROZ","CROZ",2017,2,48840,NA,2004,NA,13,2,1706094,2017-11-02,16:08:00,5050,537,2018-11-01,16:30:00,4590,509,1,1,1,2016-12-16,193,22.37,17.16,"M","DNA",-0.247281336409653,1,1,1,1,1,1,0,"000048840_0094c17.txt","10/20/2017","2/19/2019","c",487,0,48840,"48840_movementSummary.csv","000048840_0094c17_diveStats.csv"
"KA","CROZ","CROZ",2018,3,48840,NA,2004,NA,14,3,1801073,2018-11-01,16:30:00,4590,509,2019-11-06,16:57:00,4790,503,1,1,1,2016-12-16,193,22.37,17.16,"M","DNA",-0.247281336409653,1,1,1,0,0,0,0,"000048840_1801073c18.txt","10/20/2018","3/10/2020","c",507,0,48840,"48840_movementSummary.csv","000048840_1801073c18_diveStats.csv"
"KA","CROZ","CROZ",2016,1,48877,NA,2005,NA,11,1,560,2016-12-04,NA,3550,519,NA,NA,NA,NA,1,0,0,2016-12-04,188,23.67,19.71,"M","DNA",-0.00141166705116439,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,48877,NA,NA
"KA","CROZ","CROZ",2017,1,48978,NA,2005,NA,12,1,1706008,2018-01-12,19:54:00,4570,478,NA,NA,NA,NA,1,1,2,2018-01-12,189,20.9,16.49,"F","DNA",0.068338903240163,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,48978,NA,NA
"KA","CROZ","CROZ",2016,1,49234,NA,2005,NA,11,1,6110,2016-12-19,13:56:10,4850,NA,2017-11-11,14:54:00,5120,562,1,1,8,2016-12-19,188,23,18,"M","DNA",-0.144268809908307,1,0,0,0,0,0,0,"000049234_6110c16.txt","11/15/2016","11/19/2017","c",369,0,49234,"49234_movementSummary.csv","000049234_6110c16_diveStats.csv"
"KA","CROZ","CROZ",2017,2,49234,NA,2005,NA,12,2,1706098,2017-11-11,14:54:00,5120,562,2018-11-03,18:25:00,4920,502,0,0,0,2016-12-19,188,23,18,"M","DNA",-0.144268809908307,1,1,8,0,0,0,0,"000049234_0098c17.txt","10/20/2017","8/28/2018","i",312,0,49234,"49234_movementSummary.csv","000049234_0098c17_diveStats.csv"
"KA","CROZ","CROZ",2018,3,49234,NA,2005,NA,13,2,1801090,2018-11-03,18:25:00,4920,502,NA,NA,NA,NA,0,0,0,2016-12-19,188,23,18,"M","DNA",-0.144268809908307,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,49234,NA,NA
"KA","CROZ","CROZ",2016,1,49389,NA,2005,NA,11,1,6109,2016-12-12,18:43:42,3675,526,NA,NA,NA,NA,1,1,1,2016-12-12,175,22.37,16.48,"F","DNA",0.103553849604603,1,1,8,0,0,0,0,NA,NA,NA,NA,NA,NA,49389,NA,NA
"KA","CROZ","CROZ",2016,1,49415,NA,2005,NA,11,1,346,2016-12-03,18:54:00,4300,543,NA,NA,NA,NA,1,1,2,2016-12-03,174,22.33,17.63,"M","DNA",0.0929688879032014,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,49415,NA,NA
"KA","CROZ","CROZ",2016,1,49420,NA,2005,NA,11,1,526,2016-12-20,18:42:02,4200,513,NA,NA,NA,NA,1,1,2,2016-12-20,189,24.07,16.16,"F","DNA",-0.146446150395397,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,49420,NA,NA
"KA","CROZ","CROZ",2016,1,49455,NA,2005,NA,11,1,6095,2016-12-03,18:21:00,3625,495,2017-11-19,19:41:00,3500,487,1,1,8,2016-12-03,189,23.64,15.7,"F","DNA",-0.157031112096799,1,0,0,1,1,1,0,"000049455_6095c16.txt","11/15/2016","11/19/2017","c",369,0,49455,"49455_movementSummary.csv","000049455_6095c16_diveStats.csv"
"KA","CROZ","CROZ",2017,2,49455,NA,2005,NA,12,2,1706113,2017-11-19,19:41:00,3500,487,2018-11-01,14:26:00,4140,482,1,1,1,2016-12-03,189,23.64,15.7,"F","DNA",-0.157031112096799,1,1,8,1,1,1,0,"000049455_0113c17.txt","10/20/2017","10/15/2018","i",360,0,49455,"49455_movementSummary.csv","000049455_0113c17_diveStats.csv"
"KA","CROZ","CROZ",2018,3,49455,NA,2005,NA,13,3,1725003,2018-11-01,14:26:00,4140,482,NA,NA,NA,NA,1,1,1,2016-12-03,189,23.64,15.7,"F","DNA",-0.157031112096799,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,49455,NA,NA
"KA","CROZ","CROZ",2016,1,49670,NA,2005,NA,11,0,6116,2016-12-12,14:48:45,4000,488,NA,NA,NA,NA,1,0,0,2016-12-12,183,23.22,16.68,"M","DNA",-0.118635085883634,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,49670,NA,NA
"KA","CROZ","CROZ",2016,1,49842,NA,2005,NA,11,0,527,2016-12-05,15:25:00,3700,507,2017-12-05,NA,4290,559,1,0,0,2016-12-05,188,23.49,18.97,"M","DNA",-0.091901020396189,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,49842,NA,NA
"KA","CROZ","CROZ",2017,2,49842,NA,2005,NA,12,1,1706104,2017-12-05,NA,4290,559,2018-11-13,13:34:00,4290,463,1,0,0,2016-12-05,188,23.49,18.97,"M","DNA",-0.091901020396189,1,0,0,1,0,0,0,"000049842_0104c17.txt","10/20/2017","2/26/2019","c",494,0,49842,"49842_movementSummary.csv","000049842_0104c17_diveStats.csv"
"KA","CROZ","CROZ",2018,3,49842,NA,2005,NA,13,2,1801075,2018-11-13,13:34:00,4290,463,2019-11-08,18:18:00,4200,491,1,0,0,2016-12-05,188,23.49,18.97,"M","DNA",-0.091901020396189,1,0,0,1,1,1,0,"000049842_1801075c18.txt","10/20/2018","3/9/2020","c",506,0,49842,"49842_movementSummary.csv","000049842_1801075c18_diveStats.csv"
"KA","CROZ","CROZ",2016,1,49990,NA,2006,NA,10,1,6100,2016-12-14,18:40:45,3900,476,2017-10-30,18:30:00,4610,518,1,1,1,2016-12-14,179,21.71,16.45,"F","field",-0.0728981033550402,1,1,1,1,1,2,0,"000049990_6100c16.txt","11/15/2016","11/19/2017","c",369,0,49990,"49990_movementSummary.csv","000049990_6100c16_diveStats.csv"
"KA","CROZ","CROZ",2017,2,49990,NA,2006,NA,11,2,1706126,2017-10-30,18:30:00,4610,518,2018-11-02,14:40:00,4270,469,1,1,2,2016-12-14,179,21.71,16.45,"F","field",-0.0728981033550402,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,49990,NA,NA
