"COLONY","YEAR","DATE","WEEK","CHICK_NO","NEST_NO","WEIGHT","BAGWEIGHT","ADJ_WT","WING","CRECHE","INDEX","SUBCOLONY","Cr.wing","NOTES","Col13","Col14","BAND","PROOFED","average","sample.no","feather","BANDNUMB"
"CROZ",1996,1997-01-20,4,35,35,4175,175,4000,196,"Y",20.4081632653061,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1996,1997-01-20,4,36,36,3500,175,3325,193,"Y",17.2279792746114,NA,143,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1996,1997-01-20,4,37,37,2275,175,2100,176,"Y",11.9318181818182,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1996,1997-01-20,4,38,38,3250,175,3075,179,"Y",17.1787709497207,NA,157,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1996,1997-01-20,4,39,39,2925,175,2750,192,"Y",14.3229166666667,NA,144,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1996,1997-01-20,4,40,40,2750,175,2575,174,"Y",14.7988505747126,NA,162,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1996,1997-01-20,4,41,41,2725,175,2550,175,"Y",14.5714285714286,NA,161,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1996,1997-01-20,4,42,42,3200,175,3025,165,"Y",18.3333333333333,NA,171,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1996,1997-01-20,4,43,43,2625,175,2450,186,"Y",13.1720430107527,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1996,1997-01-20,4,44,44,1975,175,1800,168,"Y",10.7142857142857,NA,168,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1996,1997-01-20,4,45,45,3150,175,2975,191,"Y",15.5759162303665,NA,145,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1996,1997-01-20,4,46,46,2875,175,2700,173,"Y",15.606936416185,NA,163,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1996,1997-01-20,4,47,47,3175,175,3000,184,"Y",16.304347826087,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1996,1997-01-20,4,48,48,2425,175,2250,177,"Y",12.7118644067797,NA,159,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1996,1997-01-20,4,49,49,3750,175,3575,182,"Y",19.6428571428571,NA,154,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1996,1997-01-20,4,50,50,3500,175,3325,195,"Y",17.0512820512821,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,1,1,1925,200,1725,142,"N",12.1478873239437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,2,1,1675,200,1475,138,"N",10.6884057971014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,3,2,2025,200,1825,149,"N",12.248322147651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,4,3,2175,200,1975,144,"N",13.7152777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,5,4,1750,200,1550,144,"Y",10.7638888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,6,4,2300,200,2100,160,"Y",13.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,7,5,2375,200,2175,154,"N",14.1233766233766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,8,5,2375,200,2175,159,"N",13.6792452830189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,9,6,1125,200,925,99,"N",9.34343434343434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,10,6,1275,200,1075,155,"N",6.93548387096774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,11,7,750,200,550,52,"N",10.5769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,12,7,1030,200,830,78,"N",10.6410256410256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,13,8,1925,200,1725,130,"N",13.2692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,14,8,1675,200,1475,112,"N",13.1696428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,15,9,1725,225,1500,125,"N",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,16,10,1875,225,1650,135,"N",12.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,17,10,1750,225,1525,137,"N",11.1313868613139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,18,11,2000,225,1775,118,"N",15.0423728813559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,19,11,1875,225,1650,119,"N",13.8655462184874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,20,12,1525,225,1300,118,"Y",11.0169491525424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,21,13,2425,225,2200,141,"N",15.6028368794326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,22,13,1830,225,1605,140,"N",11.4642857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,23,14,875,250,625,76,"N",8.22368421052632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,24,14,1180,250,930,99,"N",9.39393939393939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,25,15,1000,250,750,75,"N",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,26,16,2050,270,1780,150,"N",11.8666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,27,16,1875,270,1605,130,"N",12.3461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,28,17,2550,270,2280,159,"N",14.3396226415094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,29,17,2425,270,2155,170,"N",12.6764705882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,30,18,2225,275,1950,140,"N",13.9285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,31,19,900,275,625,65,"N",9.61538461538461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,32,19,1450,275,1175,109,"N",10.7798165137615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,33,20,1400,275,1125,94,"N",11.968085106383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,34,20,1525,275,1250,101,"N",12.3762376237624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,35,21,1575,285,1290,122,"N",10.5737704918033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,36,21,1425,285,1140,100,"N",11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,37,22,750,300,450,58,"N",7.75862068965517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,38,22,1025,300,725,80,"N",9.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,39,23,1375,300,1075,100,"N",10.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,40,24,1600,300,1300,124,"N",10.4838709677419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,41,25,1825,300,1525,139,"N",10.9712230215827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,42,25,2125,300,1825,150,"N",12.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,43,26,1925,300,1625,129,"N",12.5968992248062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,44,26,1925,300,1625,124,"N",13.1048387096774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,45,27,1830,300,1530,127,"N",12.0472440944882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,46,28,1930,300,1630,130,"N",12.5384615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,47,28,1740,300,1440,120,"N",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,48,29,1725,300,1425,135,"N",10.5555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,49,29,2225,300,1925,152,"N",12.6644736842105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,50,30,1500,300,1200,112,"Y",10.7142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-01,1,51,30,1775,300,1475,131,"Y",11.2595419847328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,1,1,3425,225,3200,195,"Y",16.4102564102564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,2,1,1350,225,1125,110,"Y",10.2272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,3,2,2275,225,2050,135,"N",15.1851851851852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,4,2,1925,225,1700,116,"N",14.6551724137931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,5,3,2300,225,2075,143,"Y",14.5104895104895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,6,3,2625,225,2400,175,"Y",13.7142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,7,4,2375,225,2150,169,"Y",12.7218934911243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,8,4,2475,225,2250,164,"Y",13.719512195122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,9,5,1675,225,1450,142,"Y",10.2112676056338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,10,5,3125,225,2900,170,"Y",17.0588235294118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,11,6,3625,225,3400,183,"Y",18.5792349726776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,12,6,2320,225,2095,157,"Y",13.343949044586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,13,7,2875,225,2650,189,"N",14.021164021164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,14,7,2875,225,2650,184,"N",14.4021739130435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,15,8,3130,225,2905,200,"Y",14.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,16,8,2675,225,2450,160,"Y",15.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,17,8,2875,225,2650,184,"Y",14.4021739130435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,18,9,2000,225,1775,154,"Y",11.525974025974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,19,9,2485,225,2260,162,"Y",13.9506172839506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,20,9,2375,225,2150,169,"Y",12.7218934911243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,21,10,1775,225,1550,144,"Y",10.7638888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,22,10,3100,225,2875,195,"Y",14.7435897435897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,23,10,1915,225,1690,170,"Y",9.94117647058824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,24,11,2175,250,1925,158,"Y",12.1835443037975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,25,11,2975,250,2725,175,"Y",15.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,26,12,3425,250,3175,190,"N",16.7105263157895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,27,13,2025,250,1775,152,"Y",11.6776315789474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,28,14,2350,225,2125,167,"Y",12.7245508982036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,29,14,2800,225,2575,196,"Y",13.1377551020408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,30,14,2525,225,2300,172,"Y",13.3720930232558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,31,15,2250,225,2025,159,"Y",12.7358490566038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,32,15,1250,225,1025,130,"Y",7.88461538461539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,33,15,1125,225,900,90,"Y",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,34,16,2600,225,2375,169,"Y",14.0532544378698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,35,16,2775,225,2550,185,"Y",13.7837837837838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,36,17,1875,225,1650,119,"N",13.8655462184874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,37,18,3500,225,3275,190,"N",17.2368421052632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,38,18,2800,225,2575,171,"N",15.0584795321637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,39,19,2250,225,2025,148,"Y",13.6824324324324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,40,20,1375,225,1150,91,"Y",12.6373626373626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,41,20,1925,225,1700,155,"Y",10.9677419354839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,42,20,1875,225,1650,135,"Y",12.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,43,21,2925,225,2700,181,"Y",14.9171270718232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,44,21,2850,225,2625,171,"Y",15.3508771929825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,45,22,2875,225,2650,170,"Y",15.5882352941176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,46,23,4050,225,3825,185,"Y",20.6756756756757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,47,24,2275,225,2050,160,"Y",12.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,48,24,2725,225,2500,168,"Y",14.8809523809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,49,25,1560,225,1335,118,"Y",11.3135593220339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-08,2,50,25,3025,225,2800,168,"Y",16.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,1,1,4025,200,3825,184,"Y",20.7880434782609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,2,1,4000,200,3800,185,"Y",20.5405405405405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,3,2,3625,200,3425,193,"Y",17.7461139896373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,4,3,2625,200,2425,185,"Y",13.1081081081081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,5,3,3175,200,2975,191,"Y",15.5759162303665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,6,4,3100,200,2900,172,"Y",16.8604651162791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,7,4,2675,200,2475,191,"Y",12.9581151832461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,8,5,3800,200,3600,194,"Y",18.5567010309278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,9,6,3500,200,3300,166,"Y",19.8795180722892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,10,7,3500,200,3300,190,"Y",17.3684210526316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,11,8,3800,200,3600,182,"Y",19.7802197802198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,12,9,3475,200,3275,176,"Y",18.6079545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,13,10,3175,200,2975,163,"Y",18.2515337423313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,14,10,3250,200,3050,194,"Y",15.7216494845361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,15,11,3650,200,3450,180,"Y",19.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,16,12,2800,200,2600,176,"Y",14.7727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,17,12,2550,200,2350,165,"Y",14.2424242424242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,18,13,2975,200,2775,184,"Y",15.0815217391304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,19,14,3750,200,3550,203,"Y",17.487684729064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,20,15,3150,200,2950,184,"Y",16.0326086956522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,21,16,2975,200,2775,190,"Y",14.6052631578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,22,17,3825,200,3625,183,"Y",19.8087431693989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,23,18,3750,200,3550,191,"Y",18.586387434555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,24,19,2675,200,2475,165,"Y",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,25,20,2675,200,2475,181,"Y",13.6740331491713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,26,20,2550,200,2350,154,"Y",15.2597402597403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,27,21,3050,200,2850,189,"Y",15.0793650793651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,28,22,3275,200,3075,201,"Y",15.2985074626866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,29,23,3275,200,3075,216,"Y",14.2361111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,30,24,2900,200,2700,171,"Y",15.7894736842105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,31,25,3250,200,3050,197,"Y",15.4822335025381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,32,26,3375,200,3175,181,"Y",17.5414364640884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,33,27,2600,200,2400,194,"Y",12.3711340206186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,34,28,2875,200,2675,197,"Y",13.5786802030457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,35,29,2875,200,2675,172,"Y",15.5523255813953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,36,30,2875,200,2675,175,"Y",15.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,37,31,3400,200,3200,199,"Y",16.0804020100502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,38,32,3225,200,3025,200,"Y",15.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,39,32,2525,200,2325,182,"Y",12.7747252747253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,40,33,2975,200,2775,195,"Y",14.2307692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,41,34,3875,200,3675,208,"Y",17.6682692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,42,34,3425,200,3225,190,"Y",16.9736842105263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,43,35,3750,200,3550,189,"Y",18.7830687830688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,44,36,2675,200,2475,184,"Y",13.4510869565217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,45,37,3000,200,2800,185,"Y",15.1351351351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,46,38,3975,200,3775,211,"Y",17.8909952606635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,47,39,3550,200,3350,189,"Y",17.7248677248677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,48,39,3025,200,2825,193,"Y",14.6373056994819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,49,40,3425,200,3225,187,"Y",17.2459893048128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-15,3,50,40,4625,200,4425,205,"Y",21.5853658536585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-21,4,1,1,3750,225,3525,186,"Y",18.9516129032258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-21,4,2,2,4625,225,4400,212,"Y",20.7547169811321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-21,4,3,2,4600,225,4375,192,"Y",22.7864583333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-21,4,4,2,3625,225,3400,181,"Y",18.7845303867403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-21,4,5,2,3475,225,3250,181,"Y",17.9558011049724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-21,4,6,2,2875,225,2650,178,"Y",14.8876404494382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-21,4,7,3,3000,225,2775,185,"Y",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-21,4,8,4,3600,225,3375,198,"Y",17.0454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-21,4,9,4,3250,225,3025,190,"Y",15.9210526315789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-21,4,10,4,3975,225,3750,186,"Y",20.1612903225806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-21,4,11,4,2925,225,2700,172,"Y",15.6976744186047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-21,4,12,5,4175,225,3950,179,"Y",22.0670391061453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-21,4,13,5,3200,225,2975,192,"Y",15.4947916666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-21,4,14,6,3500,225,3275,190,"Y",17.2368421052632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CROZ",1997,1998-01-21,4,15,6,4025,225,3800,185,"Y",20.5405405405405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
